index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
87,NaN,NaN,1.0,NaN,0.001217396,-0.001217396,0.00331621,-0.00331621,0.005378955,-0.005378955,0.004904097,-0.004904097,-0.003179253,0.003179253,-0.02628451,0.02628451,-0.07030646,0.07030646,-0.1285846,0.1285846,-0.1608754,0.1608754,-0.06551458,0.06551458,0.3360073,-0.3360073,1.253494,-1.253494,2.736248,-2.736248,4.234821,-4.234821,3.892746,-3.892746,-2.169281,2.169281,-19.69,19.69,-2.171968,2.171968,3.887557,-3.887557,4.228778,-4.228778,2.734946,-2.734946,1.269359,-1.269359,0.38892,-0.38892,0.04420125,-0.04420125,3.804362e-5,-3.804362e-5,2.754433e-5,-2.754433e-5,-1.12717e-6,1.12717e-6,-7.930012e-5,7.930012e-5,-0.0002377653,0.0002377653,-0.0004694346,0.0004694346,-0.0006536467,0.0006536467,-0.000445507,0.000445507,0.0008121052,-0.0008121052,0.003989115,-0.003989115,0.009567531,-0.009567531,0.01612389,-0.01612389,0.01766463,-0.01766463,0.0004943296,-0.0004943296,-0.05752026,0.05752026,-0.1787485,0.1787485,-0.3580842,0.3580842,1.094961,-1.094961,-0.3580785,0.3580785,-0.178697,0.178697,-0.05734543,0.05734543,0.0008826543,-0.0008826543,0.01828589,-0.01828589,0.01674125,-0.01674125,0.00939117,-0.00939117,0.001381289,-0.001381289
88,NaN,NaN,NaN,1.0,-0.001217396,0.001217396,-0.00331621,0.00331621,-0.005378955,0.005378955,-0.004904097,0.004904097,0.003179253,-0.003179253,0.02628451,-0.02628451,0.07030646,-0.07030646,0.1285846,-0.1285846,0.1608754,-0.1608754,0.06551458,-0.06551458,-0.3360073,0.3360073,-1.253494,1.253494,-2.736248,2.736248,-4.234821,4.234821,-3.892746,3.892746,2.169281,-2.169281,19.69,-19.69,2.171968,-2.171968,-3.887557,3.887557,-4.228778,4.228778,-2.734946,2.734946,-1.269359,1.269359,-0.38892,0.38892,-0.04420125,0.04420125,-3.804362e-5,3.804362e-5,-2.754433e-5,2.754433e-5,1.12717e-6,-1.12717e-6,7.930012e-5,-7.930012e-5,0.0002377653,-0.0002377653,0.0004694346,-0.0004694346,0.0006536467,-0.0006536467,0.000445507,-0.000445507,-0.0008121052,0.0008121052,-0.003989115,0.003989115,-0.009567531,0.009567531,-0.01612389,0.01612389,-0.01766463,0.01766463,-0.0004943296,0.0004943296,0.05752026,-0.05752026,0.1787485,-0.1787485,0.3580842,-0.3580842,-1.094961,1.094961,0.3580785,-0.3580785,0.178697,-0.178697,0.05734543,-0.05734543,-0.0008826543,0.0008826543,-0.01828589,0.01828589,-0.01674125,0.01674125,-0.00939117,0.00939117,-0.001381289,0.001381289
89,NaN,NaN,1.0,NaN,0.0004647214,-0.0004647214,0.001645438,-0.001645438,0.003571442,-0.003571442,0.005486051,-0.005486051,0.004926624,-0.004926624,-0.003189994,0.003189994,-0.02630024,0.02630024,-0.07031681,0.07031681,-0.1285896,0.1285896,-0.1608805,0.1608805,-0.06552815,0.06552815,0.335976,-0.335976,1.253441,-1.253441,2.736192,-2.736192,4.234824,-4.234824,3.892945,-3.892945,-2.168681,2.168681,-19.68882,19.68882,-2.170324,2.170324,3.888653,-3.888653,4.226661,-4.226661,2.724761,-2.724761,1.245078,-1.245078,0.348204,-0.348204,1.452254e-5,-1.452254e-5,2.237486e-5,-2.237486e-5,2.329022e-5,-2.329022e-5,-3.560662e-7,3.560662e-7,-7.731367e-5,7.731367e-5,-0.0002361622,0.0002361622,-0.000468551,0.000468551,-0.0006533224,0.0006533224,-0.000445507,0.000445507,0.0008119353,-0.0008119353,0.003988849,-0.003988849,0.009567244,-0.009567244,0.01612378,-0.01612378,0.01766517,-0.01766517,0.0004963041,-0.0004963041,-0.05751601,0.05751601,-0.178742,0.178742,-0.3580785,0.3580785,1.094957,-1.094957,-0.3581099,0.3581099,-0.1787803,0.1787803,-0.0574971,0.0574971,0.0006942611,-0.0006942611,0.0182128,-0.0182128,0.01714593,-0.01714593,0.01088137,-0.01088137
90,NaN,NaN,NaN,1.0,-0.0004647214,0.0004647214,-0.001645438,0.001645438,-0.003571442,0.003571442,-0.005486051,0.005486051,-0.004926624,0.004926624,0.003189994,-0.003189994,0.02630024,-0.02630024,0.07031681,-0.07031681,0.1285896,-0.1285896,0.1608805,-0.1608805,0.06552815,-0.06552815,-0.335976,0.335976,-1.253441,1.253441,-2.736192,2.736192,-4.234824,4.234824,-3.892945,3.892945,2.168681,-2.168681,19.68882,-19.68882,2.170324,-2.170324,-3.888653,3.888653,-4.226661,4.226661,-2.724761,2.724761,-1.245078,1.245078,-0.348204,0.348204,-1.452254e-5,1.452254e-5,-2.237486e-5,2.237486e-5,-2.329022e-5,2.329022e-5,3.560662e-7,-3.560662e-7,7.731367e-5,-7.731367e-5,0.0002361622,-0.0002361622,0.000468551,-0.000468551,0.0006533224,-0.0006533224,0.000445507,-0.000445507,-0.0008119353,0.0008119353,-0.003988849,0.003988849,-0.009567244,0.009567244,-0.01612378,0.01612378,-0.01766517,0.01766517,-0.0004963041,0.0004963041,0.05751601,-0.05751601,0.178742,-0.178742,0.3580785,-0.3580785,-1.094957,1.094957,0.3581099,-0.3581099,0.1787803,-0.1787803,0.0574971,-0.0574971,-0.0006942611,0.0006942611,-0.0182128,0.0182128,-0.01714593,0.01714593,-0.01088137,0.01088137
91,NaN,NaN,1.0,NaN,6.365138e-5,-6.365138e-5,0.0005230725,-0.0005230725,0.001679978,-0.001679978,0.003586226,-0.003586226,0.005491206,-0.005491206,0.004931282,-0.004931282,-0.003180153,0.003180153,-0.02628522,0.02628522,-0.07030698,0.07030698,-0.1286129,0.1286129,-0.1609871,0.1609871,-0.0657794,0.0657794,0.3355586,-0.3355586,1.252996,-1.252996,2.736217,-2.736217,4.236388,-4.236388,3.897677,-3.897677,-2.159337,2.159337,-19.67587,19.67587,-2.161683,2.161683,3.871975,-3.871975,4.146428,-4.146428,2.533482,-2.533482,0.9243297,-0.9243297,1.989106e-6,-1.989106e-6,1.23678e-5,-1.23678e-5,2.179637e-5,-2.179637e-5,2.341698e-5,-2.341698e-5,-3.963526e-8,3.963526e-8,-7.702825e-5,7.702825e-5,-0.0002359847,0.0002359847,-0.000468551,0.000468551,-0.0006536467,0.0006536467,-0.00044638,0.00044638,0.0008103669,-0.0008103669,0.003986933,-0.003986933,0.009566572,-0.009566572,0.01612811,-0.01612811,0.01768072,-0.01768072,0.0005297216,-0.0005297216,-0.05746509,0.05746509,-0.178697,0.178697,-0.3581099,0.3581099,1.09471,-1.09471,-0.3587665,0.3587665,-0.1799751,0.1799751,-0.0589812,0.0589812,0.0001185392,-0.0001185392,0.02140071,-0.02140071,0.0288853,-0.0288853
92,NaN,NaN,NaN,1.0,-6.365138e-5,6.365138e-5,-0.0005230725,0.0005230725,-0.001679978,0.001679978,-0.003586226,0.003586226,-0.005491206,0.005491206,-0.004931282,0.004931282,0.003180153,-0.003180153,0.02628522,-0.02628522,0.07030698,-0.07030698,0.1286129,-0.1286129,0.1609871,-0.1609871,0.0657794,-0.0657794,-0.3355586,0.3355586,-1.252996,1.252996,-2.736217,2.736217,-4.236388,4.236388,-3.897677,3.897677,2.159337,-2.159337,19.67587,-19.67587,2.161683,-2.161683,-3.871975,3.871975,-4.146428,4.146428,-2.533482,2.533482,-0.9243297,0.9243297,-1.989106e-6,1.989106e-6,-1.23678e-5,1.23678e-5,-2.179637e-5,2.179637e-5,-2.341698e-5,2.341698e-5,3.963526e-8,-3.963526e-8,7.702825e-5,-7.702825e-5,0.0002359847,-0.0002359847,0.000468551,-0.000468551,0.0006536467,-0.0006536467,0.00044638,-0.00044638,-0.0008103669,0.0008103669,-0.003986933,0.003986933,-0.009566572,0.009566572,-0.01612811,0.01612811,-0.01768072,0.01768072,-0.0005297216,0.0005297216,0.05746509,-0.05746509,0.178697,-0.178697,0.3581099,-0.3581099,-1.09471,1.09471,0.3587665,-0.3587665,0.1799751,-0.1799751,0.0589812,-0.0589812,-0.0001185392,0.0001185392,-0.02140071,0.02140071,-0.0288853,0.0288853
93,NaN,NaN,1.0,NaN,-8.087691e-5,8.087691e-5,-1.159529e-5,1.159529e-5,0.0004775126,-0.0004775126,0.001661653,-0.001661653,0.00358794,-0.00358794,0.005509771,-0.005509771,0.004966697,-0.004966697,-0.003133566,0.003133566,-0.02625574,0.02625574,-0.07036773,0.07036773,-0.1288959,0.1288959,-0.1616544,0.1616544,-0.06688763,0.06688763,0.3343767,-0.3343767,1.253061,-1.253061,2.740368,-2.740368,4.24895,-4.24895,3.922479,-3.922479,-2.124961,2.124961,-19.65293,19.65293,-2.205958,2.205958,3.65899,-3.65899,3.638665,-3.638665,1.682036,-1.682036,-2.527403e-6,2.527403e-6,4.692454e-6,-4.692454e-6,1.311957e-5,-1.311957e-5,2.171977e-5,-2.171977e-5,2.319209e-5,-2.319209e-5,-1.39282e-7,1.39282e-7,-7.702825e-5,7.702825e-5,-0.0002361622,0.0002361622,-0.0004694346,0.0004694346,-0.0006559319,0.0006559319,-0.0004505068,0.0004505068,0.0008053053,-0.0008053053,0.003985162,-0.003985162,0.009578051,-0.009578051,0.01616938,-0.01616938,0.01776943,-0.01776943,0.0006648903,-0.0006648903,-0.05734543,0.05734543,-0.1787803,0.1787803,-0.3587665,0.3587665,1.092967,-1.092967,-0.3619382,0.3619382,-0.1839148,0.1839148,-0.06050949,0.06050949,0.008581035,-0.008581035,0.05256362,-0.05256362
94,NaN,NaN,NaN,1.0,8.087691e-5,-8.087691e-5,1.159529e-5,-1.159529e-5,-0.0004775126,0.0004775126,-0.001661653,0.001661653,-0.00358794,0.00358794,-0.005509771,0.005509771,-0.004966697,0.004966697,0.003133566,-0.003133566,0.02625574,-0.02625574,0.07036773,-0.07036773,0.1288959,-0.1288959,0.1616544,-0.1616544,0.06688763,-0.06688763,-0.3343767,0.3343767,-1.253061,1.253061,-2.740368,2.740368,-4.24895,4.24895,-3.922479,3.922479,2.124961,-2.124961,19.65293,-19.65293,2.205958,-2.205958,-3.65899,3.65899,-3.638665,3.638665,-1.682036,1.682036,2.527403e-6,-2.527403e-6,-4.692454e-6,4.692454e-6,-1.311957e-5,1.311957e-5,-2.171977e-5,2.171977e-5,-2.319209e-5,2.319209e-5,1.39282e-7,-1.39282e-7,7.702825e-5,-7.702825e-5,0.0002361622,-0.0002361622,0.0004694346,-0.0004694346,0.0006559319,-0.0006559319,0.0004505068,-0.0004505068,-0.0008053053,0.0008053053,-0.003985162,0.003985162,-0.009578051,0.009578051,-0.01616938,0.01616938,-0.01776943,0.01776943,-0.0006648903,0.0006648903,0.05734543,-0.05734543,0.1787803,-0.1787803,0.3587665,-0.3587665,-1.092967,1.092967,0.3619382,-0.3619382,0.1839148,-0.1839148,0.06050949,-0.06050949,-0.008581035,0.008581035,-0.05256362,0.05256362
95,NaN,NaN,1.0,NaN,-9.433035e-5,9.433035e-5,-0.0001691285,0.0001691285,-6.547336e-5,6.547336e-5,0.0004563434,-0.0004563434,0.001667305,-0.001667305,0.003620413,-0.003620413,0.005572252,-0.005572252,0.005050055,-0.005050055,-0.003080634,0.003080634,-0.02636652,0.02636652,-0.07088277,0.07088277,-0.1301102,0.1301102,-0.163671,0.163671,-0.06903826,0.06903826,0.3344955,-0.3344955,1.260615,-1.260615,2.763227,-2.763227,4.294084,-4.294084,3.985035,-3.985035,-2.08322,2.08322,-19.7335,19.7335,-2.593533,2.593533,2.734996,-2.734996,2.089258,-2.089258,-2.947823e-6,2.947823e-6,6.103812e-7,-6.103812e-7,5.576666e-6,-5.576666e-6,1.306755e-5,-1.306755e-5,2.153576e-5,-2.153576e-5,2.319209e-5,-2.319209e-5,-3.963526e-8,3.963526e-8,-7.731367e-5,7.731367e-5,-0.0002377653,0.0002377653,-0.0004735998,0.0004735998,-0.0006634492,0.0006634492,-0.0004597227,0.0004597227,0.000802079,-0.000802079,0.00400605,-0.00400605,0.009653156,-0.009653156,0.0163308,-0.0163308,0.0180154,-0.0180154,0.0008826543,-0.0008826543,-0.0574971,0.0574971,-0.1799751,0.1799751,-0.3619382,0.3619382,1.087195,-1.087195,-0.3691074,0.3691074,-0.1866959,0.1866959,-0.04510999,0.04510999,0.06528931,-0.06528931
96,NaN,NaN,NaN,1.0,9.433035e-5,-9.433035e-5,0.0001691285,-0.0001691285,6.547336e-5,-6.547336e-5,-0.0004563434,0.0004563434,-0.001667305,0.001667305,-0.003620413,0.003620413,-0.005572252,0.005572252,-0.005050055,0.005050055,0.003080634,-0.003080634,0.02636652,-0.02636652,0.07088277,-0.07088277,0.1301102,-0.1301102,0.163671,-0.163671,0.06903826,-0.06903826,-0.3344955,0.3344955,-1.260615,1.260615,-2.763227,2.763227,-4.294084,4.294084,-3.985035,3.985035,2.08322,-2.08322,19.7335,-19.7335,2.593533,-2.593533,-2.734996,2.734996,-2.089258,2.089258,2.947823e-6,-2.947823e-6,-6.103812e-7,6.103812e-7,-5.576666e-6,5.576666e-6,-1.306755e-5,1.306755e-5,-2.153576e-5,2.153576e-5,-2.319209e-5,2.319209e-5,3.963526e-8,-3.963526e-8,7.731367e-5,-7.731367e-5,0.0002377653,-0.0002377653,0.0004735998,-0.0004735998,0.0006634492,-0.0006634492,0.0004597227,-0.0004597227,-0.000802079,0.000802079,-0.00400605,0.00400605,-0.009653156,0.009653156,-0.0163308,0.0163308,-0.0180154,0.0180154,-0.0008826543,0.0008826543,0.0574971,-0.0574971,0.1799751,-0.1799751,0.3619382,-0.3619382,-1.087195,1.087195,0.3691074,-0.3691074,0.1866959,-0.1866959,0.04510999,-0.04510999,-0.06528931,0.06528931
97,NaN,NaN,1.0,NaN,-6.354354e-5,6.354354e-5,-0.0001545518,0.0001545518,-0.000206593,0.000206593,-7.941148e-5,7.941148e-5,0.0004659317,-0.0004659317,0.001706308,-0.001706308,0.003696027,-0.003696027,0.005674352,-0.005674352,0.005115073,-0.005115073,-0.003218474,0.003218474,-0.02700626,0.02700626,-0.07239088,0.07239088,-0.1326149,0.1326149,-0.1663423,0.1663423,-0.06889076,0.06889076,0.3438779,-0.3438779,1.289009,-1.289009,2.819288,-2.819288,4.371784,-4.371784,4.036882,-4.036882,-2.183294,2.183294,-20.21491,20.21491,-3.741226,3.741226,0.8104769,-0.8104769,-1.985736e-6,1.985736e-6,-8.582707e-7,8.582707e-7,1.217716e-6,-1.217716e-6,5.600714e-6,-5.600714e-6,1.306755e-5,-1.306755e-5,2.171977e-5,-2.171977e-5,2.341698e-5,-2.341698e-5,-3.560662e-7,3.560662e-7,-7.930012e-5,7.930012e-5,-0.0002429459,0.0002429459,-0.0004829449,0.0004829449,-0.0006749014,0.0006749014,-0.0004637324,0.0004637324,0.0008280235,-0.0008280235,0.004099338,-0.004099338,0.009853662,-0.009853662,0.01663633,-0.01663633,0.01828589,-0.01828589,0.0006942611,-0.0006942611,-0.0589812,0.0589812,-0.1839148,0.1839148,-0.3691074,0.3691074,1.07829,-1.07829,-0.3725618,0.3725618,-0.1675681,0.1675681,0.0253274,-0.0253274
98,NaN,NaN,NaN,1.0,6.354354e-5,-6.354354e-5,0.0001545518,-0.0001545518,0.000206593,-0.000206593,7.941148e-5,-7.941148e-5,-0.0004659317,0.0004659317,-0.001706308,0.001706308,-0.003696027,0.003696027,-0.005674352,0.005674352,-0.005115073,0.005115073,0.003218474,-0.003218474,0.02700626,-0.02700626,0.07239088,-0.07239088,0.1326149,-0.1326149,0.1663423,-0.1663423,0.06889076,-0.06889076,-0.3438779,0.3438779,-1.289009,1.289009,-2.819288,2.819288,-4.371784,4.371784,-4.036882,4.036882,2.183294,-2.183294,20.21491,-20.21491,3.741226,-3.741226,-0.8104769,0.8104769,1.985736e-6,-1.985736e-6,8.582707e-7,-8.582707e-7,-1.217716e-6,1.217716e-6,-5.600714e-6,5.600714e-6,-1.306755e-5,1.306755e-5,-2.171977e-5,2.171977e-5,-2.341698e-5,2.341698e-5,3.560662e-7,-3.560662e-7,7.930012e-5,-7.930012e-5,0.0002429459,-0.0002429459,0.0004829449,-0.0004829449,0.0006749014,-0.0006749014,0.0004637324,-0.0004637324,-0.0008280235,0.0008280235,-0.004099338,0.004099338,-0.009853662,0.009853662,-0.01663633,0.01663633,-0.01828589,0.01828589,-0.0006942611,0.0006942611,0.0589812,-0.0589812,0.1839148,-0.1839148,0.3691074,-0.3691074,-1.07829,1.07829,0.3725618,-0.3725618,0.1675681,-0.1675681,-0.0253274,0.0253274
99,NaN,NaN,1.0,NaN,-3.029254e-5,3.029254e-5,-9.210244e-5,9.210244e-5,-0.0001721847,0.0001721847,-0.0002133001,0.0002133001,-7.59622e-5,7.59622e-5,0.000481202,-0.000481202,0.00173585,-0.00173585,0.003735785,-0.003735785,0.005699651,-0.005699651,0.005061627,-0.005061627,-0.003466645,0.003466645,-0.0275913,0.0275913,-0.07336256,0.07336256,-0.1336512,0.1336512,-0.166285,0.166285,-0.06525107,0.06525107,0.3548927,-0.3548927,1.310757,-1.310757,2.84943,-2.84943,4.391897,-4.391897,3.99806,-3.99806,-2.370045,2.370045,-20.66013,20.66013,-4.487797,4.487797,-9.46642e-7,9.46642e-7,-9.849173e-7,9.849173e-7,-5.710124e-7,5.710124e-7,1.217716e-6,-1.217716e-6,5.576666e-6,-5.576666e-6,1.311957e-5,-1.311957e-5,2.179637e-5,-2.179637e-5,2.329022e-5,-2.329022e-5,-1.12717e-6,1.12717e-6,-8.130904e-5,8.130904e-5,-0.0002465702,0.0002465702,-0.0004873869,0.0004873869,-0.0006764566,0.0006764566,-0.0004536678,0.0004536678,0.0008642123,-0.0008642123,0.004177119,-0.004177119,0.009972181,-0.009972181,0.01674125,-0.01674125,0.0182128,-0.0182128,0.0001185392,-0.0001185392,-0.06050949,0.06050949,-0.1866959,0.1866959,-0.3725618,0.3725618,1.07695,-1.07695,-0.3651416,0.3651416,-0.1402437,0.1402437
100,NaN,NaN,NaN,1.0,3.029254e-5,-3.029254e-5,9.210244e-5,-9.210244e-5,0.0001721847,-0.0001721847,0.0002133001,-0.0002133001,7.59622e-5,-7.59622e-5,-0.000481202,0.000481202,-0.00173585,0.00173585,-0.003735785,0.003735785,-0.005699651,0.005699651,-0.005061627,0.005061627,0.003466645,-0.003466645,0.0275913,-0.0275913,0.07336256,-0.07336256,0.1336512,-0.1336512,0.166285,-0.166285,0.06525107,-0.06525107,-0.3548927,0.3548927,-1.310757,1.310757,-2.84943,2.84943,-4.391897,4.391897,-3.99806,3.99806,2.370045,-2.370045,20.66013,-20.66013,4.487797,-4.487797,9.46642e-7,-9.46642e-7,9.849173e-7,-9.849173e-7,5.710124e-7,-5.710124e-7,-1.217716e-6,1.217716e-6,-5.576666e-6,5.576666e-6,-1.311957e-5,1.311957e-5,-2.179637e-5,2.179637e-5,-2.329022e-5,2.329022e-5,1.12717e-6,-1.12717e-6,8.130904e-5,-8.130904e-5,0.0002465702,-0.0002465702,0.0004873869,-0.0004873869,0.0006764566,-0.0006764566,0.0004536678,-0.0004536678,-0.0008642123,0.0008642123,-0.004177119,0.004177119,-0.009972181,0.009972181,-0.01674125,0.01674125,-0.0182128,0.0182128,-0.0001185392,0.0001185392,0.06050949,-0.06050949,0.1866959,-0.1866959,0.3725618,-0.3725618,-1.07695,1.07695,0.3651416,-0.3651416,0.1402437,-0.1402437
101,NaN,NaN,1.0,NaN,-6.000704e-6,6.000704e-6,-3.219361e-5,3.219361e-5,-8.990387e-5,8.990387e-5,-0.0001750788,0.0001750788,-0.0002407215,0.0002407215,-0.0001562057,0.0001562057,0.0003240798,-0.0003240798,0.001520361,-0.001520361,0.00359806,-0.00359806,0.005996374,-0.005996374,0.006435822,-0.006435822,-0.0002273513,0.0002273513,-0.02221108,0.02221108,-0.06762472,0.06762472,-0.1339681,0.1339681,-0.1864388,0.1864388,-0.1262425,0.1262425,0.2344713,-0.2344713,1.143855,-1.143855,2.738061,-2.738061,4.60686,-4.60686,5.03214,-5.03214,0.0952396,-0.0952396,-16.52619,16.52619,-1.87522e-7,1.87522e-7,-6.310063e-7,6.310063e-7,-9.849173e-7,9.849173e-7,-8.582707e-7,8.582707e-7,6.103812e-7,-6.103812e-7,4.692454e-6,-4.692454e-6,1.23678e-5,-1.23678e-5,2.237486e-5,-2.237486e-5,2.754433e-5,-2.754433e-5,1.001921e-5,-1.001921e-5,-6.121457e-5,6.121457e-5,-0.0002219569,0.0002219569,-0.0004787675,0.0004787675,-0.0007321844,0.0007321844,-0.0006540539,0.0006540539,0.0004335185,-0.0004335185,0.003520847,-0.003520847,0.00939117,-0.00939117,0.01714593,-0.01714593,0.02140071,-0.02140071,0.008581035,-0.008581035,-0.04510999,0.04510999,-0.1675681,0.1675681,-0.3651416,0.3651416,1.035863,-1.035863,-0.5164435,0.5164435
102,NaN,NaN,NaN,1.0,6.000704e-6,-6.000704e-6,3.219361e-5,-3.219361e-5,8.990387e-5,-8.990387e-5,0.0001750788,-0.0001750788,0.0002407215,-0.0002407215,0.0001562057,-0.0001562057,-0.0003240798,0.0003240798,-0.001520361,0.001520361,-0.00359806,0.00359806,-0.005996374,0.005996374,-0.006435822,0.006435822,0.0002273513,-0.0002273513,0.02221108,-0.02221108,0.06762472,-0.06762472,0.1339681,-0.1339681,0.1864388,-0.1864388,0.1262425,-0.1262425,-0.2344713,0.2344713,-1.143855,1.143855,-2.738061,2.738061,-4.60686,4.60686,-5.03214,5.03214,-0.0952396,0.0952396,16.52619,-16.52619,1.87522e-7,-1.87522e-7,6.310063e-7,-6.310063e-7,9.849173e-7,-9.849173e-7,8.582707e-7,-8.582707e-7,-6.103812e-7,6.103812e-7,-4.692454e-6,4.692454e-6,-1.23678e-5,1.23678e-5,-2.237486e-5,2.237486e-5,-2.754433e-5,2.754433e-5,-1.001921e-5,1.001921e-5,6.121457e-5,-6.121457e-5,0.0002219569,-0.0002219569,0.0004787675,-0.0004787675,0.0007321844,-0.0007321844,0.0006540539,-0.0006540539,-0.0004335185,0.0004335185,-0.003520847,0.003520847,-0.00939117,0.00939117,-0.01714593,0.01714593,-0.02140071,0.02140071,-0.008581035,0.008581035,0.04510999,-0.04510999,0.1675681,-0.1675681,0.3651416,-0.3651416,-1.035863,1.035863,0.5164435,-0.5164435
103,NaN,NaN,1.0,NaN,1.237838e-5,-1.237838e-5,1.875606e-5,-1.875606e-5,-5.158806e-6,5.158806e-6,-9.261722e-5,9.261722e-5,-0.000274406,0.000274406,-0.0005370716,0.0005370716,-0.0007360859,0.0007360859,-0.0004703788,0.0004703788,0.001012724,-0.001012724,0.004690582,-0.004690582,0.01105681,-0.01105681,0.01836448,-0.01836448,0.01958519,-0.01958519,-0.001081593,0.001081593,-0.06879159,0.06879159,-0.2081839,0.2081839,-0.4110381,0.4110381,-0.569691,0.569691,-0.38014,0.38014,0.7337407,-0.7337407,3.529657,-3.529657,8.414832,-8.414832,14.11048,-14.11048,15.31834,-15.31834,3.868244e-7,-3.868244e-7,-1.87522e-7,1.87522e-7,-9.46642e-7,9.46642e-7,-1.985736e-6,1.985736e-6,-2.947823e-6,2.947823e-6,-2.527403e-6,2.527403e-6,1.989106e-6,-1.989106e-6,1.452254e-5,-1.452254e-5,3.804362e-5,-3.804362e-5,6.85861e-5,-6.85861e-5,8.401152e-5,-8.401152e-5,2.942009e-5,-2.942009e-5,-0.0001902176,0.0001902176,-0.0006839839,0.0006839839,-0.001470101,0.001470101,-0.002240072,0.002240072,-0.001983184,0.001983184,0.001381289,-0.001381289,0.01088137,-0.01088137,0.0288853,-0.0288853,0.05256362,-0.05256362,0.06528931,-0.06528931,0.0253274,-0.0253274,-0.1402437,0.1402437,-0.5164435,0.5164435,0.4786981,-0.4786981
104,NaN,NaN,NaN,1.0,-1.237838e-5,1.237838e-5,-1.875606e-5,1.875606e-5,5.158806e-6,-5.158806e-6,9.261722e-5,-9.261722e-5,0.000274406,-0.000274406,0.0005370716,-0.0005370716,0.0007360859,-0.0007360859,0.0004703788,-0.0004703788,-0.001012724,0.001012724,-0.004690582,0.004690582,-0.01105681,0.01105681,-0.01836448,0.01836448,-0.01958519,0.01958519,0.001081593,-0.001081593,0.06879159,-0.06879159,0.2081839,-0.2081839,0.4110381,-0.4110381,0.569691,-0.569691,0.38014,-0.38014,-0.7337407,0.7337407,-3.529657,3.529657,-8.414832,8.414832,-14.11048,14.11048,-15.31834,15.31834,-3.868244e-7,3.868244e-7,1.87522e-7,-1.87522e-7,9.46642e-7,-9.46642e-7,1.985736e-6,-1.985736e-6,2.947823e-6,-2.947823e-6,2.527403e-6,-2.527403e-6,-1.989106e-6,1.989106e-6,-1.452254e-5,1.452254e-5,-3.804362e-5,3.804362e-5,-6.85861e-5,6.85861e-5,-8.401152e-5,8.401152e-5,-2.942009e-5,2.942009e-5,0.0001902176,-0.0001902176,0.0006839839,-0.0006839839,0.001470101,-0.001470101,0.002240072,-0.002240072,0.001983184,-0.001983184,-0.001381289,0.001381289,-0.01088137,0.01088137,-0.0288853,0.0288853,-0.05256362,0.05256362,-0.06528931,0.06528931,-0.0253274,0.0253274,0.1402437,-0.1402437,0.5164435,-0.5164435,-0.4786981,0.4786981
